mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_subsample,param_scale_pos_weight,param_learning_rate,param_l2_leaf_reg,param_iterations,param_depth,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_train_roc_auc,split1_train_roc_auc,split2_train_roc_auc,mean_train_roc_auc,std_train_roc_auc,split0_test_average_precision,split1_test_average_precision,split2_test_average_precision,mean_test_average_precision,std_test_average_precision,rank_test_average_precision,split0_train_average_precision,split1_train_average_precision,split2_train_average_precision,mean_train_average_precision,std_train_average_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_train_recall,split1_train_recall,split2_train_recall,mean_train_recall,std_train_recall,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_train_precision,split1_train_precision,split2_train_precision,mean_train_precision,std_train_precision,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_train_f1,split1_train_f1,split2_train_f1,mean_train_f1,std_train_f1,Model,Search Time (s),param_reg_lambda,param_reg_alpha,param_n_estimators,param_min_child_weight,param_max_depth,param_gamma,param_colsample_bytree,param_solver,param_penalty,param_C,param_min_samples_split,param_min_samples_leaf,param_max_features,param_class_weight
12.87675674756368,1.2215702747568205,0.21000146865844727,0.04062841807430307,0.9,599.4761904761905,0.1,7,400,5,"{'subsample': 0.9, 'scale_pos_weight': 599.4761904761905, 'learning_rate': 0.1, 'l2_leaf_reg': 7, 'iterations': 400, 'depth': 5}",0.9759321837558749,0.9479281686256896,0.9703107931393201,0.9647237151736282,0.012095944113598604,11,0.9999585868031257,0.9999761236842555,0.9999833277450404,0.9999726794108071,1.0389925132777795e-05,0.8480310958544278,0.7994878614390416,0.7992922807207952,0.8156037460047548,0.022929737993257447,5,0.9691450940960495,0.9826619913508684,0.9882614596596513,0.9800228483688564,0.008024240975525017,0.84,0.8118811881188119,0.8316831683168316,0.8278547854785478,0.011794328630596422,5,1.0,1.0,1.0,1.0,0.0,0.7368421052631579,0.8118811881188119,0.8316831683168316,0.7934688205662671,0.040849057675424495,5,0.8595744680851064,0.8305785123966942,0.8589743589743589,0.8497091131520532,0.013529595871813913,0.7850467289719626,0.8118811881188119,0.8316831683168316,0.809537028469202,0.01911126512538363,5,0.9244851258581235,0.90744920993228,0.9241379310344827,0.9186907556082954,0.007950236807829338,CatBoost,522.6100668907166,,,,,,,,,,,,,,
12.893680413564047,0.6919911906726977,0.13501222928365073,0.004560472934051233,0.8,899.2142857142858,0.1,1,400,6,"{'subsample': 0.8, 'scale_pos_weight': 899.2142857142858, 'learning_rate': 0.1, 'l2_leaf_reg': 1, 'iterations': 400, 'depth': 6}",0.9770844641556894,0.9514506252286737,0.9704274546474292,0.9663208480105974,0.01086037409074226,10,0.9999975422435089,0.9999979416969186,0.9999971183756861,0.9999975341053712,3.361687422959327e-07,0.8567703294132312,0.8049724504594933,0.7925605130127856,0.8181010976285034,0.027808825492530227,4,0.998351305794591,0.9986125806763795,0.9978897717217856,0.9982845527309188,0.0002988368282106439,0.85,0.801980198019802,0.8217821782178217,0.8245874587458745,0.01970410354359653,6,1.0,1.0,1.0,1.0,0.0,0.7657657657657657,0.8709677419354839,0.8217821782178217,0.8195052286396903,0.04297869489285361,4,0.9140271493212669,0.9095022624434389,0.9305555555555556,0.9180283224400871,0.009048658370581867,0.8056872037914692,0.8350515463917527,0.8217821782178217,0.8208403094670146,0.012006428601503914,3,0.9550827423167849,0.9526066350710901,0.9640287769784173,0.9572393847887642,0.004906095630385949,CatBoost,522.6100668907166,,,,,,,,,,,,,,
7.485562721888225,0.38417999670195385,0.1577018896738688,0.0378338642257156,0.9,599.4761904761905,0.05,3,200,6,"{'subsample': 0.9, 'scale_pos_weight': 599.4761904761905, 'learning_rate': 0.05, 'l2_leaf_reg': 3, 'iterations': 200, 'depth': 6}",0.9792313166081948,0.9647239849342805,0.9828152027640913,0.9755901681021889,0.007821615880515928,3,0.9998755146337279,0.9999028480945568,0.9999052357261313,0.9998945328181387,1.348316727985491e-05,0.7803217004335589,0.7469410223903205,0.7383637879189408,0.7552088369142734,0.018099432282034922,8,0.8966381295602753,0.9271732938673248,0.9176611755074433,0.9138241996450146,0.01275776502478062,0.84,0.801980198019802,0.8217821782178217,0.8212541254125413,0.015526009692925809,8,1.0,1.0,1.0,1.0,0.0,0.6614173228346457,0.81,0.7094017094017094,0.7269396774121185,0.06191331698354065,8,0.7859922178988327,0.7584905660377359,0.8007968127490039,0.7817598655618575,0.017528818793192992,0.7400881057268722,0.8059701492537314,0.761467889908257,0.7691753816296202,0.027442849539784864,8,0.8801742919389979,0.8626609442060086,0.8893805309734513,0.8774052557061527,0.011082561391658884,CatBoost,522.6100668907166,,,,,,,,,,,,,,
6.783009608586629,0.09225932886696175,0.1293482780456543,0.00973457331464995,0.7,899.2142857142858,0.05,1,200,6,"{'subsample': 0.7, 'scale_pos_weight': 899.2142857142858, 'learning_rate': 0.05, 'l2_leaf_reg': 1, 'iterations': 200, 'depth': 6}",0.9779418481498643,0.9625069247289134,0.9809037236157793,0.9737841654981857,0.008065370257878195,5,0.9998737122789678,0.9998985874071782,0.9999204671689338,0.9998975889516933,1.910065651487862e-05,0.7288128473263479,0.7437096601634862,0.7519250276219372,0.7414825117039238,0.009566028859098422,9,0.8911149981927443,0.9227573453283151,0.9371541577823548,0.9170088337678047,0.019229926205446835,0.85,0.7920792079207921,0.8217821782178217,0.8212871287128712,0.02364865527226965,7,1.0,1.0,1.0,1.0,0.0,0.6343283582089553,0.7547169811320755,0.7155172413793104,0.7015208602401137,0.05013501202470886,9,0.7829457364341085,0.7730769230769231,0.7790697674418605,0.7783641423176307,0.004059704371970808,0.7264957264957265,0.7729468599033816,0.7649769585253456,0.7548065149748179,0.02028144291751777,9,0.8782608695652173,0.8720173535791758,0.8758169934640523,0.8753650722028151,0.0025688580584581114,CatBoost,522.6100668907166,,,,,,,,,,,,,,
8.41846219698588,0.29467518203304294,0.15801533063252768,0.04195140150457747,0.7,299.73809523809524,0.08,1,200,7,"{'subsample': 0.7, 'scale_pos_weight': 299.73809523809524, 'learning_rate': 0.08, 'l2_leaf_reg': 1, 'iterations': 200, 'depth': 7}",0.974847421725028,0.9464187784393148,0.9709548891904102,0.9640736964515844,0.012584648052242983,12,1.0,1.0,1.0,1.0,0.0,0.858486438110757,0.7957407737159518,0.8074038767175381,0.8205436961814155,0.027248801095875182,3,1.0,0.9999999999999999,1.0,1.0,6.409875621278546e-17,0.83,0.7722772277227723,0.8118811881188119,0.8047194719471946,0.02410321200911161,11,1.0,1.0,1.0,1.0,0.0,0.8645833333333334,0.8863636363636364,0.8541666666666666,0.868371212121212,0.013414475606613501,1,0.9439252336448598,0.9481132075471698,0.9481132075471698,0.9467172162463998,0.001974229830503774,0.8469387755102041,0.8253968253968254,0.83248730964467,0.8349409701838998,0.00896397386591294,1,0.9711538461538461,0.973365617433414,0.973365617433414,0.9726283603402247,0.0010426389801440458,CatBoost,522.6100668907166,,,,,,,,,,,,,,
10.455364465713501,0.15507428357332684,0.13933563232421875,0.005249957474548543,0.7,299.73809523809524,0.05,1,200,8,"{'subsample': 0.7, 'scale_pos_weight': 299.73809523809524, 'learning_rate': 0.05, 'l2_leaf_reg': 1, 'iterations': 200, 'depth': 8}",0.9796733302442576,0.9500885365813296,0.9821814292902639,0.9706477653719504,0.014573584700980078,8,1.0,0.9999978181987337,0.9999998353357535,0.9999992178448291,9.919796613436487e-07,0.8598866421324474,0.7965821239948002,0.8107483816870721,0.8224057159381065,0.02712668533062576,2,1.0,0.9985379563552519,0.9999007425619115,0.9994795663057211,0.0006670507146491935,0.82,0.7623762376237624,0.7722772277227723,0.7848844884488448,0.025157262236574312,12,1.0,1.0,1.0,1.0,0.0,0.8118811881188119,0.8651685393258427,0.8666666666666667,0.8479054647037737,0.025480351567233182,2,0.9223744292237442,0.9220183486238532,0.9481132075471698,0.9308353284649225,0.012218170281292127,0.8159203980099502,0.8105263157894738,0.8167539267015707,0.8144002135003315,0.002760314610762146,4,0.9596199524940617,0.9594272076372314,0.973365617433414,0.964137592521569,0.00652567342502834,CatBoost,522.6100668907166,,,,,,,,,,,,,,
17.036078691482544,0.9141281045804083,0.19772624969482422,0.049546996354304984,0.8,899.2142857142858,0.1,5,700,4,"{'subsample': 0.8, 'scale_pos_weight': 899.2142857142858, 'learning_rate': 0.1, 'l2_leaf_reg': 5, 'iterations': 700, 'depth': 4}",0.967952439266565,0.9586728246028633,0.974638902320073,0.9670880553965006,0.006546718212158718,9,0.999953794177968,0.9999668201543275,0.9999790464746311,0.9999665536023089,1.031092977293989e-05,0.8366319807431565,0.7974782634270983,0.7904190554180495,0.8081764331961013,0.02032644819081433,6,0.9638892555879064,0.9757816675255048,0.9848894645125216,0.9748534625419776,0.008598386169817193,0.86,0.8118811881188119,0.8316831683168316,0.8345214521452146,0.01974667745102343,4,1.0,1.0,1.0,1.0,0.0,0.688,0.7735849056603774,0.7567567567567568,0.7394472208057113,0.037021696749827915,7,0.8523206751054853,0.804,0.8170731707317073,0.8244646152790641,0.020407465954644374,0.7644444444444444,0.7922705314009663,0.7924528301886792,0.7830559353446965,0.013160521857931247,7,0.9202733485193622,0.8913525498891353,0.8993288590604027,0.9036515858229667,0.012196109307216891,CatBoost,522.6100668907166,,,,,,,,,,,,,,
7.908617893854777,0.30516994779857265,0.14716553688049316,0.01033629306329636,0.9,599.4761904761905,0.05,9,200,6,"{'subsample': 0.9, 'scale_pos_weight': 599.4761904761905, 'learning_rate': 0.05, 'l2_leaf_reg': 9, 'iterations': 200, 'depth': 6}",0.9798429535976699,0.9648689925672528,0.9844502662323757,0.9763874041324329,0.008359114234061523,2,0.9998492985644899,0.9998717677180272,0.9998797539339832,0.9998669400721667,1.2893461034154513e-05,0.7100394667112887,0.704440795392606,0.7062652298394279,0.7069151639811077,0.0023313931350233273,10,0.836222346322194,0.8930158612672061,0.8918786785164916,0.8737056287019639,0.026508748739781558,0.88,0.8118811881188119,0.8217821782178217,0.8378877887788779,0.03005091403695263,2,1.0,1.0,1.0,1.0,0.0,0.5827814569536424,0.6949152542372882,0.6693548387096774,0.6490171833002026,0.047984110522674386,10,0.7318840579710145,0.6907216494845361,0.7472118959107806,0.7232725344554437,0.02385240362827026,0.701195219123506,0.7488584474885844,0.7377777777777778,0.729277148129956,0.02036567967361549,10,0.8451882845188284,0.8170731707317073,0.8553191489361701,0.8391935347289019,0.016179029245434344,CatBoost,522.6100668907166,,,,,,,,,,,,,,
11.421288251876831,0.5139727303094849,0.13923907279968262,0.0077074819250548,0.7,899.2142857142858,0.03,9,400,4,"{'subsample': 0.7, 'scale_pos_weight': 899.2142857142858, 'learning_rate': 0.03, 'l2_leaf_reg': 9, 'iterations': 400, 'depth': 4}",0.9817260210498444,0.9694604093934143,0.9877333373531307,0.9796399225987965,0.007604333374940257,1,0.9998062468632883,0.9997913703996669,0.9998025675684298,0.9998000616104616,6.3265135987753925e-06,0.6812020512110651,0.6472367664213394,0.6374002843633245,0.655279700665243,0.018764599439454695,12,0.8077522135581177,0.7922708817561996,0.7835036998611874,0.7945089317251682,0.01002511030280977,0.9,0.8217821782178217,0.8811881188118812,0.8676567656765677,0.03333496712004349,1,1.0,1.0,1.0,1.0,0.0,0.16574585635359115,0.2785234899328859,0.28802588996763756,0.24409841208470487,0.05553927225428311,12,0.2135306553911205,0.28714285714285714,0.2815126050420168,0.2607287058586648,0.033453120538373286,0.27993779160186627,0.41604010025062654,0.4341463414634147,0.37670807777196913,0.06882502067706009,12,0.3519163763066202,0.44617092119866814,0.439344262295082,0.4124771866001235,0.04291355361266604,CatBoost,522.6100668907166,,,,,,,,,,,,,,
24.422006209691364,0.7100488182391553,0.15248902638753256,0.010738428413006396,0.7,899.2142857142858,0.03,3,700,6,"{'subsample': 0.7, 'scale_pos_weight': 899.2142857142858, 'learning_rate': 0.03, 'l2_leaf_reg': 3, 'iterations': 700, 'depth': 6}",0.9799195737075528,0.9602310422181939,0.9823688741853152,0.974173163370354,0.009909148125973405,4,0.9999380645364253,0.9999753415290845,0.9999894614882232,0.9999676225179112,2.1681005721620746e-05,0.8302775862465459,0.7895921131485544,0.7960935687147461,0.8053210893699488,0.01784539685527694,7,0.9559484578386619,0.9831089866589505,0.9925886913018158,0.9772153785998094,0.015527988472962535,0.84,0.801980198019802,0.8217821782178217,0.8212541254125413,0.015526009692925809,8,1.0,1.0,1.0,1.0,0.0,0.75,0.8350515463917526,0.7904761904761904,0.791842578955981,0.03473558836904297,6,0.8632478632478633,0.8271604938271605,0.8663793103448276,0.8522625558066173,0.017795816492378828,0.7924528301886793,0.8181818181818183,0.8058252427184466,0.8054866303629814,0.010506543977706739,6,0.926605504587156,0.9054054054054054,0.9284064665127021,0.9201391255017545,0.010444224779672504,CatBoost,522.6100668907166,,,,,,,,,,,,,,
